<<<<<<< HEAD
timestamp,cpu_usage,memory_usage,response_time,error_count,failure,root_cause,cpu_ma,memory_ma,response_ma,error_ma,cpu_std,memory_std,response_std,cpu_change,memory_change,response_change,error_change,cpu_lag1,cpu_lag2,memory_lag1,memory_lag2,response_lag1,response_lag2,error_lag1,error_lag2,anomaly_label,anomaly_score,failure_probability,predicted_failure,predicted_root_cause,alert_status,recommended_action,auto_resolution,resolution_playbook,resolution_confidence,can_auto_execute
2025-01-01 00:04:00,43.6,3.67,140.53,1,0,NORMAL,47.756,3.998,185.408,0.6,4.249215221661524,0.3265271811044219,49.7922541164788,-10.54,-0.4900000000000002,-115.73999999999998,0.0,54.14,48.89,4.16,4.3,256.27,156.52,1.0,0.0,0,0.18565294193205656,0.0,0,NORMAL,OK,No action needed,No automated action required,Observe only; continue normal monitoring.,0.2,False
2025-01-01 22:43:00,87.79,4.9,818.24,10,1,CPU_OVERLOAD,87.22800000000001,5.7780000000000005,698.8680000000002,10.0,13.657390673184969,2.0245913167847016,191.02462385774845,24.230000000000004,-4.49,381.93,-2.0,63.56,94.65,9.39,4.64,436.31,646.51,12.0,9.0,0,0.00012600696965447966,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:44:00,56.77,8.88,260.81,10,1,MEMORY_LEAK,79.956,6.572,563.0960000000002,10.2,18.537418374736003,2.351206073486547,216.622168717778,-31.020000000000003,3.98,-557.4300000000001,0.0,87.79,63.56,4.9,9.39,818.24,436.31,10.0,12.0,0,0.00789241117538142,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 22:45:00,97.2,6.03,770.99,13,1,CPU_OVERLOAD,79.994,6.768000000000001,586.5720000000001,10.8,18.581260183313727,2.230351990157614,234.5059562569651,40.43,-2.8500000000000005,510.18,3.0,56.77,87.79,8.88,4.9,260.81,818.24,10.0,10.0,0,0.008601762520579759,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:46:00,59.33,5.23,3143.18,20,1,LATENCY_SPIKE,72.93,6.886,1085.9060000000002,13.0,18.32863197295423,2.101506602416473,1173.2382386071451,-37.870000000000005,-0.7999999999999998,2372.19,7.0,97.2,56.77,6.03,8.88,770.99,260.81,13.0,10.0,0,0.01663279787352967,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:47:00,57.83,9.47,463.93,12,1,MEMORY_LEAK,71.784,6.902000000000001,1091.43,13.0,19.218490575484854,2.1255046459605844,1169.4740769465548,-1.5,4.24,-2679.25,-8.0,59.33,97.2,5.23,6.03,3143.18,770.99,20.0,13.0,0,0.006492400045180924,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 22:48:00,90.85,5.17,759.51,10,1,CPU_OVERLOAD,72.396,6.956,1079.684,13.0,19.892518191521155,2.0644805642098043,1173.1929438843367,33.02,-4.300000000000001,295.58,-2.0,57.83,59.33,9.47,5.23,463.93,3143.18,12.0,20.0,0,0.02524722370247512,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:49:00,52.65,8.57,490.04,12,1,MEMORY_LEAK,71.572,6.894,1125.5300000000002,13.4,20.767684512241612,1.99576551728905,1137.117284474208,-38.2,3.4000000000000004,-269.47,2.0,90.85,57.83,5.17,9.47,759.51,463.93,10.0,12.0,0,0.048174512080802256,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 22:50:00,94.06,6.09,628.81,7,1,CPU_OVERLOAD,70.94399999999999,6.906000000000001,1097.0940000000005,12.2,19.82505182843163,1.989442132860373,1149.905647316334,41.41,-2.4800000000000004,138.76999999999992,-5.0,52.65,90.85,8.57,5.17,490.04,759.51,12.0,10.0,0,0.03348852194896057,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:51:00,52.29,4.23,3223.38,22,1,LATENCY_SPIKE,69.536,6.706,1113.1340000000002,12.6,21.067184909237405,2.235146527635275,1185.5873878925995,-41.77,-1.8599999999999997,2594.57,15.0,94.06,52.65,6.09,8.57,628.81,490.04,7.0,12.0,1,-0.010478583042686895,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:52:00,80.11,9.41,373.54,15,1,MEMORY_LEAK,73.992,6.694,1095.056,13.2,20.31504664035996,2.216682205459327,1198.5792837897698,27.82,5.18,-2849.84,-7.0,52.29,94.06,4.23,6.09,3223.38,628.81,22.0,7.0,1,-0.02180025478782799,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 22:53:00,62.18,3.88,3607.09,17,1,LATENCY_SPIKE,68.258,6.436,1664.572,14.6,18.314897488110613,2.4958926258955976,1606.4207516930303,-17.93,-5.53,3233.55,2.0,80.11,52.29,9.41,4.23,373.54,3223.38,15.0,22.0,1,-0.02885939476463828,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:54:00,95.07,5.0,963.43,9,1,CPU_OVERLOAD,76.742,5.722,1759.25,14.0,19.086148642405576,2.22918595007236,1532.1231667689124,32.88999999999999,1.12,-2643.6600000000003,-8.0,62.18,80.11,3.88,9.41,3607.09,373.54,17.0,15.0,1,-0.01608490924682693,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:55:00,71.56,4.58,3150.63,30,1,LATENCY_SPIKE,72.242,5.42,2263.6140000000005,18.6,16.45307174967642,2.2687992418898606,1481.193275784765,-23.50999999999999,-0.4199999999999999,2187.2000000000003,21.0,95.07,62.18,5.0,3.88,963.43,3607.09,9.0,17.0,1,-0.053783516884888805,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:56:00,50.86,5.26,2572.74,16,1,LATENCY_SPIKE,71.95599999999999,5.626,2133.486,17.4,16.893141507724373,2.17871062787145,1402.2727719776929,-20.700000000000003,0.6799999999999997,-577.8900000000003,-14.0,71.56,95.07,4.58,5.0,3150.63,963.43,30.0,9.0,1,-0.008721548755667108,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:57:00,58.2,4.58,3545.96,23,1,LATENCY_SPIKE,67.574,4.659999999999999,2767.9700000000003,19.0,17.089785838330453,0.5236410984634363,1089.7590163196662,7.340000000000003,-0.6799999999999997,973.2200000000004,7.0,50.86,71.56,5.26,4.58,2572.74,3150.63,16.0,30.0,1,-0.05115482467976107,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 22:58:00,81.18,4.93,715.0,12,1,CPU_OVERLOAD,71.374,4.869999999999999,2189.5520000000006,18.0,17.692308498327748,0.2918903903865238,1283.3574509348523,22.980000000000004,0.3499999999999996,-2830.96,-11.0,58.2,50.86,4.58,5.26,3545.96,2572.74,23.0,16.0,1,-0.030246694608698887,0.996,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 22:59:00,47.64,4.49,2932.23,22,1,LATENCY_SPIKE,61.888,4.768,2583.3120000000004,20.6,14.177027897270996,0.3225988220685185,1102.382210519566,-33.540000000000006,-0.4399999999999995,2217.23,10.0,81.18,58.2,4.93,4.58,715.0,3545.96,12.0,23.0,1,-0.04615335357986872,0.996,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:00:00,85.83,5.4,678.68,15,1,CPU_OVERLOAD,64.742,4.932,2088.922,17.6,17.62737700283284,0.4018332987695248,1317.6353947583534,38.19,0.91,-2253.55,-7.0,47.64,81.18,4.49,4.93,2932.23,715.0,22.0,12.0,1,-0.027010207600844938,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:01:00,57.46,9.28,485.54,17,1,MEMORY_LEAK,66.062,5.736,1671.482,17.8,16.541638975627542,2.0131641761167938,1450.0108057252537,-28.37,3.879999999999999,-193.13999999999996,2.0,85.83,47.64,5.4,4.49,678.68,2932.23,15.0,22.0,0,0.01282469451587498,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:02:00,58.09,5.08,3078.99,13,1,LATENCY_SPIKE,66.03999999999999,5.836,1578.0880000000002,15.8,16.554777256127615,1.9529029673795908,1307.0887640363214,0.6300000000000026,-4.199999999999999,2593.45,-4.0,57.46,85.83,9.28,5.4,485.54,678.68,17.0,15.0,0,0.01674444049225432,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:03:00,89.47,5.18,872.11,12,1,CPU_OVERLOAD,67.69800000000001,5.886,1609.5100000000002,15.8,18.72326814421029,1.926935390717606,1282.8163818918115,31.379999999999995,0.0999999999999996,-2206.88,-1.0,58.09,57.46,5.08,9.28,3078.99,485.54,13.0,17.0,0,0.015588977091358092,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:04:00,67.95,9.07,612.33,6,1,MEMORY_LEAK,71.76,6.802,1145.5300000000002,12.6,15.144999174645074,2.170603602687517,1089.823842485562,-21.52,3.890000000000001,-259.78,-6.0,89.47,58.09,5.18,5.08,872.11,3078.99,12.0,13.0,0,0.03753387498183969,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:05:00,71.22,9.05,508.06,10,1,MEMORY_LEAK,68.83800000000001,7.532000000000001,1111.4060000000002,11.6,13.010767463912345,2.1948507921952327,1110.5697717973396,3.269999999999996,-0.0199999999999995,-104.27000000000004,4.0,67.95,89.47,9.07,5.18,612.33,872.11,6.0,12.0,0,0.04354724596054782,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:06:00,92.63,5.75,903.38,12,1,CPU_OVERLOAD,75.872,6.8260000000000005,1194.9740000000002,10.6,14.716783615994355,2.0553174937220846,1066.5492705121485,21.41,-3.3000000000000007,395.32,2.0,71.22,67.95,9.05,9.07,508.06,612.33,10.0,6.0,0,0.038395585630357165,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:07:00,66.4,8.86,555.97,8,1,MEMORY_LEAK,77.534,7.582000000000001,690.3700000000002,9.6,12.51042485289768,1.944754483218908,184.25066173556127,-26.22999999999999,3.1099999999999994,-347.41,-4.0,92.63,71.22,5.75,9.05,903.38,508.06,12.0,10.0,0,0.015804141334214816,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:08:00,47.17,5.7,3167.75,25,1,LATENCY_SPIKE,69.074,7.686,1149.4980000000005,12.2,16.184014644086297,1.7921021176261254,1138.6596133480784,-19.230000000000004,-3.1599999999999997,2611.78,17.0,66.4,92.63,8.86,5.75,555.97,903.38,8.0,12.0,1,-0.00992328188600855,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:09:00,71.4,9.37,633.01,7,1,MEMORY_LEAK,69.76400000000001,7.746,1153.6340000000002,12.4,16.197651990334887,1.853976806758931,1136.2556624413342,24.230000000000004,3.669999999999999,-2534.74,-18.0,47.17,66.4,5.7,8.86,3167.75,555.97,25.0,8.0,1,-0.018781158070752868,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:10:00,82.58,5.46,851.96,5,1,CPU_OVERLOAD,72.036,7.027999999999999,1222.4140000000002,11.4,17.217547153993795,1.916812458223296,1097.1435289559863,11.179999999999993,-3.9099999999999993,218.95000000000005,-2.0,71.4,47.17,9.37,5.7,633.01,3167.75,7.0,25.0,0,0.014581419302738041,0.996,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:11:00,55.63,5.13,3783.86,18,1,LATENCY_SPIKE,64.636,6.903999999999999,1798.5100000000002,12.6,13.756995674928437,2.0364748954995817,1550.3778252574434,-26.95,-0.33,2931.9,13.0,82.58,71.4,5.46,9.37,851.96,633.01,5.0,7.0,1,-0.00705406991311619,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:12:00,96.19,4.94,1061.69,13,1,CPU_OVERLOAD,70.59400000000001,6.119999999999999,1899.6540000000005,13.6,19.82469495351693,1.840312473467488,1463.090318582554,40.56,-0.1899999999999995,-2722.17,-5.0,55.63,82.58,5.13,5.46,3783.86,851.96,18.0,5.0,1,-0.011352060436540912,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:13:00,61.02,5.62,2984.63,31,1,LATENCY_SPIKE,73.364,6.103999999999999,1863.03,14.8,16.406456960599378,1.8452181442853917,1425.2133164723095,-35.169999999999995,0.6799999999999997,1922.94,18.0,96.19,55.63,4.94,5.13,1061.69,3783.86,13.0,18.0,1,-0.02039815293756242,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:14:00,85.13,3.89,729.5,11,1,CPU_OVERLOAD,76.10999999999999,5.008,1882.328,15.6,17.128676247743133,0.6797573096333812,1404.9031093175072,24.109999999999992,-1.73,-2255.13,-20.0,61.02,96.19,5.62,4.94,2984.63,1061.69,31.0,13.0,1,-0.027059126926412325,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:15:00,92.78,4.38,1070.06,18,1,CPU_OVERLOAD,78.15,4.792,1925.9480000000003,18.2,18.63321094175665,0.6717663284208357,1367.8101615977268,7.650000000000006,0.4899999999999997,340.55999999999995,7.0,85.13,61.02,3.89,5.62,729.5,2984.63,11.0,31.0,1,-0.015041650038809085,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:16:00,51.83,4.87,2405.78,19,1,LATENCY_SPIKE,77.39,4.74,1650.3320000000003,18.4,19.8210128399131,0.6487295276153302,985.164885168974,-40.95,0.4900000000000002,1335.7200000000005,1.0,92.78,85.13,4.38,3.89,1070.06,729.5,18.0,11.0,1,-0.01460398624711079,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:17:00,54.09,5.4,3030.88,12,1,LATENCY_SPIKE,68.97,4.832,2044.1700000000003,18.2,18.75138794862928,0.7135614899922855,1080.054504272817,2.260000000000005,0.5300000000000002,625.0999999999999,-7.0,51.83,92.78,4.87,4.38,2405.78,1070.06,19.0,18.0,1,-0.019179340059702676,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:18:00,54.78,9.59,436.54,10,1,MEMORY_LEAK,67.72200000000001,5.626,1534.5520000000006,14.0,19.60117521986881,2.2859418190321508,1125.5584840957831,0.6899999999999977,4.19,-2594.34,-2.0,54.09,51.83,5.4,4.87,3030.88,2405.78,12.0,19.0,0,0.004172424957104792,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:19:00,51.92,3.84,2246.04,20,1,LATENCY_SPIKE,61.08,5.6160000000000005,1837.86,15.8,17.768709857499477,2.295523905342748,1056.6048624722484,-2.8599999999999994,-5.75,1809.5,10.0,54.78,54.09,9.59,5.4,436.54,3030.88,10.0,12.0,1,-0.006856932881540878,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:20:00,58.09,4.6,3867.07,11,1,LATENCY_SPIKE,54.14200000000001,5.660000000000001,2397.262,14.4,2.5631562574292603,2.267851406066989,1267.7912621642424,6.170000000000002,0.7599999999999998,1621.0300000000002,-9.0,51.92,54.78,3.84,9.59,2246.04,436.54,20.0,10.0,1,-0.03301250784082155,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:21:00,96.35,4.33,1071.72,6,1,CPU_OVERLOAD,63.04600000000001,5.5520000000000005,2130.4500000000003,11.8,18.74861941583964,2.326965835589345,1399.1269204757664,38.25999999999999,-0.2699999999999996,-2795.3500000000004,-5.0,58.09,51.92,4.6,3.84,3867.07,2246.04,11.0,20.0,1,-0.032409892934225915,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:22:00,56.22,9.49,604.66,11,1,MEMORY_LEAK,63.472,6.37,1645.2060000000006,11.6,18.517018388498705,2.906810967366132,1429.176056327561,-40.13,5.16,-467.06000000000006,5.0,96.35,58.09,4.33,4.6,1071.72,3867.07,6.0,11.0,1,-0.018437039394068044,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:23:00,93.3,5.62,823.51,13,1,CPU_OVERLOAD,71.176,5.576,1722.6000000000004,12.2,21.730856632907955,2.282549013712525,1355.9626156904176,37.08,-3.87,218.85,2.0,56.22,96.35,9.49,4.33,604.66,1071.72,11.0,6.0,0,0.007178817371811808,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:24:00,65.09,8.2,317.1,16,1,MEMORY_LEAK,73.81,6.447999999999999,1336.8120000000004,11.4,19.49664458310711,2.2863661124150765,1441.5111317884423,-28.209999999999997,2.579999999999999,-506.41,3.0,93.3,56.22,5.62,9.49,823.51,604.66,13.0,11.0,0,0.0361271667173918,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:25:00,60.0,4.04,3119.57,27,1,LATENCY_SPIKE,74.19200000000001,6.335999999999999,1187.3120000000004,14.6,19.12684422480614,2.4099024876538118,1115.3571919210435,-5.090000000000003,-4.159999999999999,2802.4700000000003,11.0,65.09,93.3,8.2,5.62,317.1,823.51,16.0,13.0,1,-0.0003693647313155468,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:26:00,95.56,4.57,769.97,11,1,CPU_OVERLOAD,74.034,6.384,1126.9620000000004,15.6,18.8999624338251,2.361870021825932,1131.2259814334163,35.56,0.5300000000000002,-2349.6000000000004,-16.0,60.0,65.09,4.04,8.2,3119.57,317.1,27.0,16.0,1,-0.009300945533833094,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:27:00,64.79,4.26,2464.98,21,1,LATENCY_SPIKE,75.748,5.338,1499.0260000000003,17.6,17.191991449509274,1.7107951367712075,1219.018413819085,-30.77,-0.3100000000000005,1695.01,10.0,95.56,60.0,4.57,4.04,769.97,3119.57,11.0,27.0,1,-0.0067939492076269925,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:28:00,83.7,3.77,838.87,7,1,CPU_OVERLOAD,73.828,4.968,1502.0980000000004,16.4,15.157406440417173,1.8304289114849583,1216.9080147118752,18.91,-0.4899999999999997,-1626.11,-14.0,64.79,95.56,4.26,4.57,2464.98,769.97,21.0,11.0,0,0.01047563172115129,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:29:00,51.61,5.0,3428.8,13,1,LATENCY_SPIKE,71.13199999999999,4.328,2124.438000000001,15.8,18.027289591061653,0.4767284342264492,1254.4805123914844,-32.09,1.23,2589.9300000000003,6.0,83.7,64.79,3.77,4.26,838.87,2464.98,7.0,21.0,1,-0.024001255826554213,0.992,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:30:00,58.65,4.93,3384.73,22,1,LATENCY_SPIKE,70.862,4.506,2177.4700000000003,14.8,18.24449971909341,0.5074741372720432,1311.380159088127,7.039999999999999,-0.0700000000000002,-44.07000000000016,9.0,51.61,83.7,5.0,3.77,3428.8,838.87,13.0,7.0,1,-0.03476650114158686,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:31:00,54.9,4.1,3195.08,11,1,LATENCY_SPIKE,62.73,4.412000000000001,2662.4920000000006,14.8,12.70427290324004,0.5354157263286194,1090.540444719958,-3.75,-0.8300000000000001,-189.6500000000001,-11.0,58.65,51.61,4.93,5.0,3384.73,3428.8,22.0,13.0,1,-0.041074006544431274,0.996,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:32:00,56.29,9.17,599.29,17,1,MEMORY_LEAK,61.03,5.394,2289.3540000000003,14.0,12.92646703473145,2.1760353857416974,1438.64046183541,1.3900000000000006,5.07,-2595.79,6.0,54.9,58.65,4.1,4.93,3195.08,3384.73,11.0,22.0,1,-0.023423181751266342,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:33:00,63.34,7.97,595.81,6,1,MEMORY_LEAK,56.958000000000006,6.234,2240.7420000000006,13.8,4.383933165548779,2.2028912819292805,1502.5908730156723,7.050000000000004,-1.2000000000000002,-3.480000000000018,-11.0,56.29,54.9,9.17,4.1,599.29,3195.08,17.0,11.0,1,-0.005223212509166131,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:34:00,61.46,9.01,428.3,18,1,MEMORY_LEAK,58.928,7.036,1640.6420000000005,14.8,3.5049208264950478,2.3652864519968912,1508.6402378201362,-1.8800000000000023,1.04,-167.50999999999993,12.0,63.34,56.29,7.97,9.17,595.81,599.29,6.0,17.0,0,0.009539129745053998,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:35:00,91.32,4.22,686.77,8,1,CPU_OVERLOAD,65.462,6.894,1101.0500000000004,12.0,14.873100550994714,2.53831243151824,1174.330945368465,29.859999999999992,-4.79,258.47,-10.0,61.46,63.34,9.01,7.97,428.3,595.81,18.0,6.0,0,0.012648537016410666,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:36:00,57.81,5.5,3434.83,20,1,LATENCY_SPIKE,66.04400000000001,7.174,1149.0000000000005,13.8,14.406076148625596,2.2088979152509616,1281.238084042148,-33.50999999999999,1.2800000000000002,2748.06,12.0,91.32,61.46,4.22,9.01,686.77,428.3,8.0,18.0,0,0.0072110617849450165,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:37:00,87.13,5.47,870.33,4,1,CPU_OVERLOAD,72.212,6.434,1203.2080000000003,11.2,15.727347837445445,1.9810678938390864,1257.683133829819,29.319999999999997,-0.0300000000000002,-2564.5,-16.0,57.81,91.32,5.5,4.22,3434.83,686.77,20.0,8.0,0,0.012725715075598276,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:38:00,96.62,5.74,819.76,12,1,CPU_OVERLOAD,78.86800000000001,5.988,1247.998,12.4,17.922920241969514,1.7906898112180194,1234.4165401395085,9.490000000000007,0.2700000000000004,-50.57000000000005,8.0,87.13,57.81,5.47,5.5,870.33,3434.83,4.0,20.0,0,0.03268519111984647,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:39:00,65.54,8.5,433.4,15,1,MEMORY_LEAK,79.684,5.886,1249.0180000000005,11.8,17.00141258837043,1.577333192448579,1233.571711198824,-31.08,2.76,-386.36,3.0,96.62,87.13,5.74,5.47,819.76,870.33,12.0,4.0,0,0.03272925529977233,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:40:00,91.81,5.15,1053.78,9,1,CPU_OVERLOAD,79.782,6.072,1322.4200000000003,12.0,17.086452820875394,1.3734154506193776,1202.2741432177586,26.27,-3.35,620.38,-6.0,65.54,96.62,8.5,5.74,433.4,819.76,15.0,12.0,0,0.035250013534451674,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:41:00,77.36,9.82,573.72,14,1,MEMORY_LEAK,83.692,6.936,750.1980000000003,10.8,12.39399330320946,2.0936164882805164,246.4437345926885,-14.450000000000005,4.67,-480.06,5.0,91.81,65.54,5.15,8.5,1053.78,433.4,9.0,15.0,1,-0.0009450436412482555,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:42:00,69.67,9.29,354.9,11,1,MEMORY_LEAK,80.2,7.7,647.1120000000003,12.2,13.58556770988981,2.121709216645874,287.93803659813824,-7.689999999999998,-0.5300000000000011,-218.82000000000005,-3.0,77.36,91.81,9.82,5.15,573.72,1053.78,14.0,9.0,0,0.015416347484524029,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:43:00,60.32,8.76,499.19,14,1,MEMORY_LEAK,72.94,8.303999999999998,582.9980000000003,12.6,12.250822421372362,1.834701610616849,275.29702726326406,-9.35,-0.5299999999999994,144.29000000000002,3.0,69.67,77.36,9.29,9.82,354.9,573.72,11.0,14.0,0,0.009367696765837707,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:44:00,94.15,3.96,840.2,10,1,CPU_OVERLOAD,78.66199999999999,7.395999999999999,664.3580000000002,11.6,14.419849860522149,2.653964958321802,280.10260266550705,33.830000000000005,-4.8,341.01000000000005,-4.0,60.32,69.67,8.76,9.29,499.19,354.9,14.0,11.0,1,-0.005792931206196283,1.0,1,CPU_OVERLOAD,ALERT,Scale up CPU / Restart overloaded service
2025-01-01 23:45:00,43.22,4.4,3708.18,13,1,LATENCY_SPIKE,68.944,7.246,1195.2380000000005,12.4,18.992078085349156,2.828123052485525,1415.7917284756238,-50.93000000000001,0.4400000000000004,2867.98,3.0,94.15,60.32,3.96,8.76,840.2,499.19,10.0,14.0,1,-0.01875549604457627,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
2025-01-01 23:46:00,57.79,8.76,448.32,14,1,MEMORY_LEAK,65.03,7.034000000000001,1170.158,12.4,18.83999601910784,2.618927261303765,1430.587441934255,14.57,4.359999999999999,-3259.86,1.0,43.22,94.15,4.4,3.96,3708.18,840.2,13.0,10.0,1,-0.022537163507194147,1.0,1,MEMORY_LEAK,ALERT,Restart service / Check memory leak deployment
2025-01-01 23:47:00,60.64,6.05,3187.39,13,1,LATENCY_SPIKE,63.224,6.386000000000001,1736.6560000000004,12.8,18.716410713595675,2.302950281703892,1580.055468276351,2.8500000000000014,-2.71,2739.07,-1.0,57.79,43.22,8.76,4.4,448.32,3708.18,14.0,13.0,1,-0.009434808753695068,1.0,1,LATENCY_SPIKE,ALERT,Check network / API latency / Load balancer
